exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	ItemX	x_is_are	x_verb	ItemY	y_is_are	y_verb	actor	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	presentationMode	hide_question
exp_simplified_test	62	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a police officer	is	kill	personally	X>Y	d	No	4947	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a rabid possum	is	kill	personally	X>Y	d	No	7434	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	an astronaut	is	kill	personally	X>Y	d	No	4385	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	a smartphone	is	destroy	personally	X>Y	k	Yes	3272	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	a billionaire	is	kill	personally	X>Y	d	No	6945	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	6763	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a college student	is	kill	personally	X>Y	d	No	2603	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	an orphan	is	kill	personally	X>Y	d	No	3796	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a billionaire	is	kill	personally	X>Y	k	Yes	4625	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	an adult	is	kill	personally	X>Y	d	No	6245	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a gang member	is	kill	personally	X>Y	k	Yes	3874	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	62	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a life-saving antidote	is	destroy	personally	X>Y	d	No	4938	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	0	0	680	0	k	W	300	0	party	practice	jello	is a	destroy	brownies	is a	kill	personally	X>Y	d	Yes	5251	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	14719	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	1	0	680	0	k	W	300	0	grocery shopping	practice	ice-cream	is a	kill	brownies	is a	kill	personally	X>Y	k	No	5769	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a celebrity	is	kill	personally	X>Y	k	No	16134	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	2	0	680	0	k	W	300	0	supermarket	practice	brownies	is a	kill	cupcakes	is a	destroy	personally	X>Y	d	Yes	9375	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	9044	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	3	0	680	0	k	W	300	0	mall shopping	practice	fruit	is a	kill	brownies	is a	kill	personally	X>Y	k	No	14596	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a billionaire	is	kill	personally	X>Y	k	No	7177	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	an adult with a deadly contagious disease	is	kill	a gang member	is	kill	personally	X>Y	k	No	13359	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	Yes	10149	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a police officer	is	kill	personally	X>Y	k	No	4859	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	an elderly person	is	kill	personally	X>Y	d	Yes	7118	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a judge	is	kill	personally	X>Y	k	No	7191	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	an Olympian	is	kill	personally	X>Y	k	No	5621	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	an Olympian	is	kill	personally	X>Y	k	No	7380	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	an Olympian	is	kill	personally	X>Y	k	No	23013	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	4426	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	4381	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	an orphan	is	kill	personally	X>Y	k	No	3359	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a police officer	is	kill	personally	X>Y	d	Yes	3364	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a nun	is	kill	personally	X>Y	d	Yes	9346	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a police officer	is	kill	personally	X>Y	k	No	7975	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	a gang member	is	kill	personally	X>Y	k	No	8279	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	2784	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	5904	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	an Olympian	is	kill	personally	X>Y	k	No	5421	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	a homeless adult	is	kill	personally	X>Y	d	Yes	4529	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a nun	is	kill	personally	X>Y	k	No	8952	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	15613	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	a college student	is	kill	personally	X>Y	d	Yes	17216	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	6238	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	6517	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	13651	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	an adult	is	kill	personally	X>Y	d	Yes	5138	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a convict	is	kill	personally	X>Y	k	No	4455	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a billionaire	is	kill	personally	X>Y	k	No	20787	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a convict	is	kill	personally	X>Y	d	Yes	2967	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a soldier	is	kill	personally	X>Y	k	No	5318	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a life-saving antidote	is	destroy	personally	X>Y	d	Yes	4316	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	2527	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a terrorist	is	kill	personally	X>Y	d	Yes	12549	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	7821	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	an astronaut	is	kill	personally	X>Y	k	No	3328	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	63	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	an elderly person	is	kill	personally	X>Y	d	Yes	6910	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	0	0	680	0	k	W	300	0	party	practice	chocolate cake	is	destroy	jello	is a	destroy	personally	X>Y	k	Yes	1258	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	9691	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	1	0	680	0	k	W	300	0	supermarket	practice	ice-cream	is a	kill	fruit	is a	kill	personally	X>Y	k	Yes	415	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a judge	is	kill	personally	X>Y	d	No	8108	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	2	0	680	0	k	W	300	0	mall shopping	practice	tiramisu	is a	kill	chocolate cake	is	destroy	personally	X>Y	d	No	1043	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a gang member	is	kill	personally	X>Y	k	Yes	5367	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	3	0	680	0	k	W	300	0	grocery shopping	practice	chocolate chip cookies	are	destroy	chocolate cake	is	destroy	personally	X>Y	k	Yes	1194	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	a gang member	is	kill	personally	X>Y	d	No	6590	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	6934	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	2832	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	2779	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	5244	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	2276	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	6940	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	an addict	is	kill	personally	X>Y	k	Yes	4464	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a thief	is	kill	personally	X>Y	k	Yes	3004	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a rabid possum	is	kill	personally	X>Y	k	Yes	4247	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a celebrity	is	kill	personally	X>Y	d	No	3447	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a mentor	is	kill	personally	X>Y	d	No	2981	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a college student	is	kill	personally	X>Y	d	No	4573	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a mentor	is	kill	personally	X>Y	k	Yes	6799	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a police officer	is	kill	personally	X>Y	k	Yes	3900	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a nun	is	kill	personally	X>Y	d	No	2653	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a thief	is	kill	personally	X>Y	k	Yes	1905	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a celebrity	is	kill	personally	X>Y	d	No	3712	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	No	7045	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a soldier	is	kill	personally	X>Y	d	No	4677	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a gang member	is	kill	personally	X>Y	d	No	4537	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a police officer	is	kill	personally	X>Y	d	No	5282	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a judge	is	kill	personally	X>Y	d	No	2474	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	an orphan	is	kill	personally	X>Y	d	No	3109	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a police officer	is	kill	personally	X>Y	k	Yes	2942	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a celebrity	is	kill	personally	X>Y	d	No	3455	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a life-saving antidote	is	destroy	personally	X>Y	d	No	3464	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	an Olympian	is	kill	personally	X>Y	d	No	2294	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	5137	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a college student	is	kill	personally	X>Y	d	No	3162	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	k	Yes	3956	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	an astronaut	is	kill	personally	X>Y	d	No	2064	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a nun	is	kill	personally	X>Y	d	No	1915	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	an assassin	is	kill	personally	X>Y	k	Yes	3288	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	a gang member	is	kill	personally	X>Y	k	Yes	3202	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a homeless adult	is	kill	personally	X>Y	d	No	2952	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	64	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a nun	is	kill	personally	X>Y	d	No	5456	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	0	0	680	0	k	W	300	0	party	practice	chocolate chip cookies	are	destroy	brownies	is a	kill	personally	X>Y	k	No	9340	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a cockroach	is	kill	personally	X>Y	d	Yes	8688	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	1	0	680	0	k	W	300	0	supermarket	practice	ice-cream	is a	kill	jello	is a	destroy	personally	X>Y	d	Yes	8758	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	10980	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	2	0	680	0	k	W	300	0	mall shopping	practice	fruit	is a	kill	brownies	is a	kill	personally	X>Y	k	No	13994	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a police officer	is	kill	personally	X>Y	k	No	11325	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	3	0	680	0	k	W	300	0	grocery shopping	practice	ice-cream	is a	kill	brownies	is a	kill	personally	X>Y	k	No	6519	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	an Olympian	is	kill	personally	X>Y	d	Yes	6286	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a homeless adult	is	kill	personally	X>Y	k	No	9061	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a celebrity	is	kill	personally	X>Y	k	No	6523	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a smartphone	is	destroy	personally	X>Y	k	No	10517	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a mentor	is	kill	personally	X>Y	k	No	6214	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	a mentor	is	kill	personally	X>Y	k	No	3885	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	an addict	is	kill	personally	X>Y	d	Yes	4166	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	an adult with a deadly contagious disease	is	kill	a mentor	is	kill	personally	X>Y	k	No	10633	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	7329	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a mentor	is	kill	personally	X>Y	k	No	10589	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a college student	is	kill	personally	X>Y	d	Yes	7649	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	an orphan	is	kill	personally	X>Y	k	No	12502	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a soldier	is	kill	personally	X>Y	k	No	4663	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	4984	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	an adult	is	kill	personally	X>Y	k	No	4280	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	a congressman	is	kill	a judge	is	kill	personally	X>Y	k	No	2716	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	11918	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a convict	is	kill	personally	X>Y	d	Yes	4168	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	Yes	4670	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a judge	is	kill	personally	X>Y	d	Yes	9922	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	4000	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	a college student	is	kill	personally	X>Y	d	Yes	10664	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a mentor	is	kill	personally	X>Y	k	No	3903	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	a celebrity	is	kill	personally	X>Y	k	No	6961	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a congressman	is	kill	personally	X>Y	k	No	2900	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	9424	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a congressman	is	kill	personally	X>Y	d	Yes	4688	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a thief	is	kill	personally	X>Y	d	Yes	2774	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a soldier	is	kill	personally	X>Y	k	No	2466	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	an astronaut	is	kill	personally	X>Y	d	Yes	7235	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	an orphan	is	kill	personally	X>Y	k	No	3138	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	65	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	an adult	is	kill	personally	X>Y	k	No	4792	0	0	0	0	N/A	-1	mask	visible
