sn	ItemX	ItemY	cond	sess	trial	trial_type	title	typeOfScen	x_is_are	x_verb	y_is_are	y_verb	actor	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	overlapRound	correct	avgRT	sdRT	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
100	a billionaire	a mentor	simple	1	13	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.96206730875367	N/A	-1	0.441786956521739	0.0467619467776302	0.883573913043478	-1	0.9	1	3513.65	3278.6254902212	FALSE	-0.116426086956522	1	0.0236032936298578	7.93846401512381	0.9
100	a nun	a college student	simple	1	2	1	simplified	impersonal	is	kill	is	kill	personally	d	No	8.11252776347864	N/A	-1	0.606892561983471	0.0434389872864491	0.786214876033058	-1	0.8	1	3513.65	3278.6254902212	FALSE	-0.213785123966942	1	0.00477627361986244	8.10775148985877	0.8
100	an elderly person	an assassin	simple	1	22	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.67229245562876	N/A	-1	0.0849262295081967	0.0250825605885065	0.169852459016393	1	0.2	1	3513.65	3278.6254902212	TRUE	0.830147540983607	1	-0.266171559491268	7.93846401512002	0.2
100	a rabid possum	a celebrity	simple	1	37	1	simplified	impersonal	is	kill	is	kill	personally	d	No	8.35090245169481	N/A	-1	0.895029914529915	0.0283846099629995	0.209940170940171	-1	0.3	1	3513.65	3278.6254902212	FALSE	-0.790059829059829	1	0.412438436574787	7.93846401512002	0.3
100	a celebrity	a pedophile	simple	1	27	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.37963215260955	N/A	-1	0.907235042735043	0.0252592978113776	0.185529914529915	1	0.2	1	3513.65	3278.6254902212	TRUE	0.814470085470085	1	-0.558831862510472	7.93846401512002	0.2
100	a life-saving antidote	a mentor	simple	1	1	1	simplified	impersonal	is	destroy	is	kill	personally	k	Yes	9.51192534959696	N/A	-1	0.349144	0.0395688888011903	0.698288	1	0.7	1	3513.65	3278.6254902212	TRUE	0.301712	1	-2.07778981682338e-05	9.51194612749512	0.7
100	an orphan	an adult with a deadly contagious disease	simple	1	9	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.9912539298402	N/A	-1	0.209081395348837	0.0351604102289025	0.418162790697674	1	0.5	1	3513.65	3278.6254902212	TRUE	0.581837209302326	1	0.0527898864735903	7.93846404336661	0.5
100	a life-saving antidote	a nun	simple	1	14	1	simplified	impersonal	is	destroy	is	kill	personally	k	Yes	8.45871626165726	N/A	-1	0.269464	0.039491876535717	0.538928	1	0.6	1	3513.65	3278.6254902212	TRUE	0.461072	1	0.520252246536831	7.93846401512043	0.6
100	an adult with a deadly contagious disease	a congressman	simple	1	20	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.24779258176785	N/A	-1	0.590417355371901	0.0426087286755071	0.819165289256198	-1	0.9	1	3513.65	3278.6254902212	FALSE	-0.180834710743802	1	-0.690671433352178	7.93846401512002	0.9
100	a rabid possum	a terrorist	simple	1	19	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	8.64979915596426	N/A	-1	0.422790322580645	0.0410965977367719	0.84558064516129	1	0.9	1	3513.65	3278.6254902212	TRUE	0.15441935483871	1	0.711335140844236	7.93846401512002	0.9
100	an orphan	a rapist	simple	1	29	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.48941208350872	N/A	-1	0.0397698412698413	0.016757758132585	0.0795396825396826	1	0.1	1	3513.65	3278.6254902212	TRUE	0.920460317460317	1	-0.449051931611305	7.93846401512002	0.1
100	a nun	a mentor	simple	1	26	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.60589000105312	N/A	-1	0.601492	0.0424672273806685	0.797016	-1	0.8	1	3513.65	3278.6254902212	FALSE	-0.202984	1	-0.332574014066902	7.93846401512002	0.8
100	an adult with a deadly contagious disease	an assassin	simple	1	17	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.99564360428727	N/A	-1	0.703007462686567	0.0373453847031057	0.593985074626866	1	0.6	0	3513.65	3278.6254902212	TRUE	0.406014925373134	0	0.0571795891672462	7.93846401512002	0.6
100	a thief	a gang member	simple	1	15	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	8.25218543600333	N/A	-1	0.531546218487395	0.0426380366568949	0.93690756302521	-1	1	0	3513.65	3278.6254902212	FALSE	-0.0630924369747899	0	0.313721420883261	7.93846401512007	1
100	a soldier	a pedophile	simple	1	28	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.44833386089748	N/A	-1	0.031048	0.0153811012048642	0.062096	1	0.1	1	3513.65	3278.6254902212	TRUE	0.937904	1	-0.490130154222548	7.93846401512002	0.1
100	an addict	an adult	simple	1	21	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.9035962896143	N/A	-1	0.249112068965517	0.0399747183345918	0.498224137931034	-1	0.5	1	3513.65	3278.6254902212	FALSE	-0.501775862068966	1	-0.0348677255057233	7.93846401512002	0.5
100	a pedophile	an assassin	simple	1	10	1	simplified	impersonal	is	kill	is	kill	personally	d	No	8.12533508671429	N/A	-1	0.35796875	0.037146122600724	0.7159375	-1	0.8	1	3513.65	3278.6254902212	FALSE	-0.2840625	1	0.186871068555279	7.93846401815901	0.8
