sn	ItemX	ItemY	cond	sess	trial	trial_type	title	typeOfScen	x_is_are	x_verb	y_is_are	y_verb	actor	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	overlapRound	correct	avgRT	sdRT	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
119	a congressman	a homeless adult	Terrorist1	1	27	1	Tsunami	personal	is	kill	is	kill	personally	k	Yes	9.13421498158669	N/A	-1	0.418126050420168	0.0429259165970178	0.836252100840336	-1	0.9	0	9924.02631578947	6045.35887869874	FALSE	-0.163747899159664	0	0.28533856328497	8.84887641830172	0.9
119	a gang member	an astronaut	Terrorist1	1	31	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	No	8.52416880515266	N/A	-1	0.146109756097561	0.0307347494719367	0.292219512195122	-1	0.3	1	9924.02631578947	6045.35887869874	FALSE	-0.707780487804878	1	-0.248466582132675	8.77263538728534	0.3
119	a homeless adult	a police officer	Terrorist1	1	12	1	Lumberjack	personal	is	kill	is	kill	personally	d	No	8.63355299253243	N/A	-1	0.398463503649635	0.0415829069492661	0.79692700729927	-1	0.8	1	9924.02631578947	6045.35887869874	FALSE	-0.20307299270073	1	-0.59347689608774	9.22702988862017	0.8
119	an adult	a soldier	Terrorist1	1	8	1	Space Cargo	personal	is	kill	is	kill	personally	k	Yes	9.80117793371156	N/A	-1	0.615733333333333	0.0414353405078147	0.768533333333333	-1	0.8	0	9924.02631578947	6045.35887869874	FALSE	-0.231466666666667	0	0.44266431655948	9.35851361715208	0.8
119	a cockroach	an adult	Terrorist1	1	11	1	Safari	personal	is	kill	is	kill	personally	d	No	8.86813171350303	N/A	-1	0.977068965517241	0.0127970170250209	0.0458620689655171	-1	0.1	1	9924.02631578947	6045.35887869874	FALSE	-0.954137931034483	1	-0.390368643599819	9.25850035710285	0.1
119	a nun	an astronaut	Terrorist1	1	40	1	Safari	personal	is	kill	is	kill	personally	d	No	8.52852870107998	N/A	-1	0.439846456692913	0.0425269458000953	0.879692913385827	-1	0.9	1	9924.02631578947	6045.35887869874	FALSE	-0.120307086614173	1	-0.101425155050352	8.62995385613034	0.9
119	an astronaut	a mentor	Terrorist1	1	13	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	d	No	9.28470545393149	N/A	-1	0.552690476190476	0.0441101865575563	0.894619047619048	-1	0.9	1	9924.02631578947	6045.35887869874	FALSE	-0.105380952380952	1	0.0882561788827214	9.19644927504877	0.9
119	a smartphone	an assassin	Terrorist1	1	3	1	Safari	personal	is	destroy	is	kill	personally	k	Yes	9.39249524821304	N/A	-1	0.298688	0.0395016840025718	0.597376	1	0.6	1	9924.02631578947	6045.35887869874	TRUE	0.402624	1	-0.153074753677171	9.54557000189021	0.6
119	a life-saving antidote	an elderly person	Terrorist1	1	37	1	Nuclear Plant	personal	is	destroy	is	kill	personally	k	Yes	7.97143099776935	N/A	-1	0.408520833333333	0.0432167007233993	0.817041666666667	1	0.9	1	9924.02631578947	6045.35887869874	TRUE	0.182958333333333	1	-0.702054415443579	8.67348541321293	0.9
119	a rapist	an addict	Terrorist1	1	24	1	Space Cargo	personal	is	kill	is	kill	personally	d	No	9.39091039573133	N/A	-1	0.171774193548387	0.0322414105028782	0.343548387096774	-1	0.4	1	9924.02631578947	6045.35887869874	FALSE	-0.656451612903226	1	0.478829859748672	8.91208053598266	0.4
119	a college student	a convict	Terrorist1	1	16	1	Lumberjack	personal	is	kill	is	kill	personally	k	Yes	8.30770596654951	N/A	-1	0.82942125984252	0.0315802058658064	0.341157480314961	1	0.4	1	9924.02631578947	6045.35887869874	TRUE	0.658842519685039	1	-0.802092520213272	9.10979848676278	0.4
119	a terrorist	a gang member	Terrorist1	1	36	1	Riverbank	personal	is	kill	is	kill	personally	d	No	8.57659353469768	N/A	-1	0.689663865546219	0.0385966813727044	0.620672268907563	-1	0.7	1	9924.02631578947	6045.35887869874	FALSE	-0.379327731092437	1	-0.11225494389107	8.68884847858875	0.7
119	a congressman	an addict	Terrorist1	1	14	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	No	9.52609956699985	N/A	-1	0.593779816513761	0.0454825651374978	0.812440366972477	1	0.9	0	9924.02631578947	6045.35887869874	TRUE	0.187559633027523	0	0.359366212034013	9.16673335496584	0.9
119	a smartphone	a rapist	Terrorist1	1	21	1	Space ship	personal	is	destroy	is	kill	personally	d	No	9.5823865705389	N/A	-1	0.171795275590551	0.032979738451044	0.343590551181102	1	0.4	0	9924.02631578947	6045.35887869874	TRUE	0.656409448818898	0	0.601422343135576	8.98096422740333	0.4
119	a mentor	a convict	Terrorist1	1	18	1	Space Cargo	personal	is	kill	is	kill	personally	k	Yes	8.89645120735523	N/A	-1	0.173435114503817	0.0321503104929718	0.346870229007634	1	0.4	1	9924.02631578947	6045.35887869874	TRUE	0.653129770992366	1	-0.159586656352793	9.05603786370802	0.4
119	a college student	an assassin	Terrorist1	1	1	1	Marine	personal	is	kill	is	kill	personally	k	Yes	10.0642875054398	N/A	-1	0.914438524590164	0.0238310712948758	0.171122950819672	1	0.2	1	9924.02631578947	6045.35887869874	TRUE	0.828877049180328	1	0.436052918333274	9.62823458710656	0.2
119	a celebrity	a pedophile	Terrorist1	1	35	1	Marine	personal	is	kill	is	kill	personally	k	Yes	8.42024166533979	N/A	-1	0.907235042735043	0.0252592978113776	0.185529914529915	1	0.2	1	9924.02631578947	6045.35887869874	TRUE	0.814470085470085	1	-0.284416923257986	8.70465858859777	0.2
119	a terrorist	an adult with a deadly contagious disease	Terrorist1	1	34	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	No	8.92572027356022	N/A	-1	0.221872093023256	0.0329352822344634	0.443744186046512	-1	0.5	1	9924.02631578947	6045.35887869874	FALSE	-0.556255813953488	1	0.204791521919946	8.72092875164028	0.5
119	a soldier	an adult with a deadly contagious disease	Terrorist1	1	4	1	Riverbank	personal	is	kill	is	kill	personally	k	Yes	9.48842655075452	N/A	-1	0.802759541984733	0.0345305998528518	0.394480916030534	1	0.4	1	9924.02631578947	6045.35887869874	TRUE	0.605519083969466	1	-0.0175558383711536	9.50598238912567	0.4
119	a pedophile	a thief	Terrorist1	1	25	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	d	No	9.39789819556538	N/A	-1	0.294383064516129	0.0359088954403029	0.588766129032258	-1	0.6	1	9924.02631578947	6045.35887869874	FALSE	-0.411233870967742	1	0.507492805845907	8.89040538971948	0.6
119	a smartphone	a rapist	Terrorist1	1	38	1	Malfunctioning Crane	personal	is	destroy	is	kill	personally	k	Yes	9.17066355482328	N/A	-1	0.171795275590551	0.032979738451044	0.343590551181102	1	0.4	1	9924.02631578947	6045.35887869874	TRUE	0.656409448818898	1	0.512106802929424	8.65855675189386	0.4
119	a homeless adult	a soldier	Terrorist1	1	28	1	Tsunami	personal	is	kill	is	kill	personally	d	No	9.44975089575427	N/A	-1	0.302771317829457	0.0392780201490213	0.605542635658915	-1	0.7	1	9924.02631578947	6045.35887869874	FALSE	-0.394457364341085	1	0.620762472229181	8.82898842352508	0.7
119	a homeless adult	a college student	Terrorist1	1	2	1	Lumberjack	personal	is	kill	is	kill	personally	k	Yes	9.8254178971142	N/A	-1	0.608928571428571	0.0422041323232339	0.782142857142857	-1	0.8	0	9924.02631578947	6045.35887869874	FALSE	-0.217857142857143	0	0.239108335930922	9.58630956118328	0.8
119	a gang member	a smartphone	Terrorist1	1	32	1	Safari	personal	is	kill	is	destroy	personally	k	Yes	9.15662308947019	N/A	-1	0.376620833333333	0.0432546253239752	0.753241666666667	-1	0.8	0	9924.02631578947	6045.35887869874	FALSE	-0.246758333333333	0	0.401719915393519	8.75490317407668	0.8
119	an elderly person	an adult with a deadly contagious disease	Terrorist1	1	39	1	Space ship	personal	is	kill	is	kill	personally	d	No	8.22550309756692	N/A	-1	0.224889763779528	0.0352517867541622	0.449779527559055	1	0.5	0	9924.02631578947	6045.35887869874	TRUE	0.550220472440945	0	-0.418547113911503	8.64405021147842	0.5
119	a thief	a gang member	Terrorist1	1	10	1	Space ship	personal	is	kill	is	kill	personally	k	Yes	9.16732848138289	N/A	-1	0.531546218487395	0.0426380366568949	0.93690756302521	-1	1	0	9924.02631578947	6045.35887869874	FALSE	-0.0630924369747899	0	-0.123558092700424	9.29088657408332	1
119	a celebrity	a thief	Terrorist1	1	6	1	Tsunami	personal	is	kill	is	kill	personally	k	Yes	8.74353163362697	N/A	-1	0.788606194690265	0.0370892112917567	0.422787610619469	1	0.5	1	9924.02631578947	6045.35887869874	TRUE	0.577212389380531	1	-0.686602001398795	9.43013363502576	0.5
119	an assassin	an adult with a deadly contagious disease	Terrorist1	1	9	1	Marine	personal	is	kill	is	kill	personally	d	No	9.51731023333525	N/A	-1	0.703007462686567	0.0373453847031057	0.593985074626866	-1	0.6	1	9924.02631578947	6045.35887869874	FALSE	-0.406014925373134	1	0.19309504671847	9.32421518661678	0.6
119	a mentor	a rapist	Terrorist1	1	19	1	Marine	personal	is	kill	is	kill	personally	k	Yes	8.51358669582213	N/A	-1	0.955375968992248	0.0173995969362512	0.0892480620155038	1	0.1	1	9924.02631578947	6045.35887869874	TRUE	0.910751937984496	1	-0.516705502775473	9.0302921985976	0.1
119	a college student	a life-saving antidote	Terrorist1	1	7	1	Malfunctioning Crane	personal	is	kill	is	destroy	personally	d	No	10.3699223209673	N/A	-1	0.355370833333333	0.0428261833611967	0.710741666666667	-1	0.8	1	9924.02631578947	6045.35887869874	FALSE	-0.289258333333333	1	0.976112234872703	9.39381008609461	0.8
119	a soldier	an adult	Terrorist1	1	29	1	Lumberjack	personal	is	kill	is	kill	personally	k	Yes	8.83083536553755	N/A	-1	0.615733333333333	0.0414353405078147	0.768533333333333	1	0.8	1	9924.02631578947	6045.35887869874	TRUE	0.231466666666667	1	0.0211725864117263	8.80966277912582	0.8
119	a pedophile	a homeless adult	Terrorist1	1	15	1	Missile	personal	is	kill	is	kill	personally	d	No	8.98080141357311	N/A	-1	0.935996212121212	0.0191870359218625	0.128007575757576	-1	0.2	1	9924.02631578947	6045.35887869874	FALSE	-0.871992424242424	1	-0.157056264836628	9.13785767840974	0.2
119	a thief	a mentor	Terrorist1	1	5	1	Riverbank	personal	is	kill	is	kill	personally	d	No	8.79072562826358	N/A	-1	0.890504098360656	0.0264293417074441	0.218991803278689	-1	0.3	1	9924.02631578947	6045.35887869874	FALSE	-0.781008196721311	1	-0.676788522334503	9.46751415059808	0.3
12	a cockroach	a celebrity	Terrorist1	1	3	1	Space Cargo	personal	is	kill	is	kill	personally	k	No	8.41759382619348	N/A	-1	0.907536363636364	0.025968701630491	0.184927272727273	-1	0.2	1	2894.125	2497.93523132042	FALSE	-0.815072727272727	1	-0.00137650046900006	8.41897032666248	0.2
12	an elderly person	an adult	Terrorist1	1	31	1	Lumberjack	personal	is	kill	is	kill	personally	k	No	7.43425738213314	N/A	-1	0.429715517241379	0.0428694686655005	0.859431034482759	1	0.9	0	2894.125	2497.93523132042	TRUE	0.140568965517241	0	-0.182681647673124	7.61693902980626	0.9
12	a college student	a life-saving antidote	Terrorist1	1	7	1	Riverbank	personal	is	kill	is	destroy	personally	d	Yes	7.41276401742656	N/A	-1	0.355370833333333	0.0428261833611967	0.710741666666667	-1	0.8	0	2894.125	2497.93523132042	FALSE	-0.289258333333333	0	-0.340407487842234	7.7531715052688	0.8
12	a terrorist	a police officer	Terrorist1	1	18	1	Safari	personal	is	kill	is	kill	personally	k	No	7.66762609158499	N/A	-1	0.94316015625	0.0196864140471973	0.1136796875	-1	0.2	1	2894.125	2497.93523132042	FALSE	-0.8863203125	1	0.0496502690856699	7.61797582249932	0.2
12	a life-saving antidote	an elderly person	Terrorist1	1	19	1	Marine	personal	is	destroy	is	kill	personally	k	No	8.04430540699064	N/A	-1	0.408520833333333	0.0432167007233993	0.817041666666667	1	0.9	0	2894.125	2497.93523132042	TRUE	0.182958333333333	0	0.426701944018115	7.61760346297252	0.9
12	a homeless adult	a rapist	Terrorist1	1	15	1	Tsunami	personal	is	kill	is	kill	personally	d	Yes	7.4713630881871	N/A	-1	0.92284328358209	0.0211262489472413	0.154313432835821	1	0.2	1	2894.125	2497.93523132042	TRUE	0.845686567164179	1	-0.149503524503459	7.62086661269056	0.2
12	an assassin	a pedophile	Terrorist1	1	13	1	Missile	personal	is	kill	is	kill	personally	d	Yes	7.6586995582683	N/A	-1	0.35796875	0.037146122600724	0.7159375	1	0.8	1	2894.125	2497.93523132042	TRUE	0.2840625	1	0.032226223685111	7.62647333458319	0.8
12	an adult with a deadly contagious disease	a convict	Terrorist1	1	2	1	Space ship	personal	is	kill	is	kill	personally	d	Yes	9.52405562147478	N/A	-1	0.410834532374101	0.0399851524218008	0.821669064748201	1	0.9	1	2894.125	2497.93523132042	TRUE	0.178330935251799	1	0.657814543803378	8.8662410776714	0.9
12	a billionaire	a life-saving antidote	Terrorist1	1	9	1	Space Cargo	personal	is	kill	is	destroy	personally	d	Yes	7.49276030092238	N/A	-1	0.317521739130435	0.0415075642183342	0.63504347826087	-1	0.7	0	2894.125	2497.93523132042	FALSE	-0.36495652173913	0	-0.180324204385193	7.67308450530757	0.7
12	a life-saving antidote	a convict	Terrorist1	1	12	1	Nuclear Plant	personal	is	destroy	is	kill	personally	k	No	7.350516171834	N/A	-1	0.120538167938931	0.028300546743885	0.241076335877863	1	0.3	0	2894.125	2497.93523132042	TRUE	0.758923664122137	0	-0.281275985044871	7.63179215687887	0.3
12	a police officer	a mentor	Terrorist1	1	25	1	Space Cargo	personal	is	kill	is	kill	personally	d	Yes	7.48661331313996	N/A	-1	0.500160305343511	0.0417484464604164	0.999679389312977	-1	1	0	2894.125	2497.93523132042	FALSE	-0.000320610687023049	0	-0.130369188835547	7.6169825019755	1
12	a pedophile	a soldier	Terrorist1	1	11	1	Missile	personal	is	kill	is	kill	personally	k	No	7.9229859587112	N/A	-1	0.031048	0.0153811012048642	0.062096	-1	0.1	1	2894.125	2497.93523132042	FALSE	-0.937904	1	0.282908831026868	7.64007712768433	0.1
12	a thief	a pedophile	Terrorist1	1	38	1	Missile	personal	is	kill	is	kill	personally	d	Yes	7.43543801981455	N/A	-1	0.294383064516129	0.0359088954403029	0.588766129032258	1	0.6	1	2894.125	2497.93523132042	TRUE	0.411233870967742	1	-0.181497884575318	7.61693590438987	0.6
12	a gang member	a convict	Terrorist1	1	34	1	Tsunami	personal	is	kill	is	kill	personally	d	Yes	7.98548435673382	N/A	-1	0.55348828125	0.0408366708104029	0.8930234375	-1	0.9	0	2894.125	2497.93523132042	FALSE	-0.1069765625	0	0.368547733553227	7.6169366231806	0.9
12	a convict	a billionaire	Terrorist1	1	35	1	Marine	personal	is	kill	is	kill	personally	k	No	8.44741429680832	N/A	-1	0.758987603305785	0.0371110342251927	0.48202479338843	-1	0.5	1	2894.125	2497.93523132042	FALSE	-0.51797520661157	1	0.830477983622547	7.61693631318577	0.5
12	an assassin	a smartphone	Terrorist1	1	5	1	Malfunctioning Crane	personal	is	kill	is	destroy	personally	d	Yes	7.40974195408092	N/A	-1	0.298688	0.0395016840025718	0.597376	-1	0.6	0	2894.125	2497.93523132042	FALSE	-0.402624	0	-0.537747549909239	7.94748950399016	0.6
12	a mentor	a soldier	Terrorist1	1	21	1	Lumberjack	personal	is	kill	is	kill	personally	k	No	7.75233516330229	N/A	-1	0.397934959349593	0.0431233324361394	0.795869918699187	-1	0.8	1	2894.125	2497.93523132042	FALSE	-0.204130081300813	1	0.135124215099913	7.61721094820238	0.8
12	a convict	an elderly person	Terrorist1	1	26	1	Riverbank	personal	is	kill	is	kill	personally	k	No	7.16239749735572	N/A	-1	0.158904761904762	0.0300848985417712	0.317809523809524	-1	0.4	1	2894.125	2497.93523132042	FALSE	-0.682190476190476	1	-0.454568269302249	7.61696576665797	0.4
12	an elderly person	a mentor	Terrorist1	1	32	1	Space ship	personal	is	kill	is	kill	personally	k	No	7.79688034278352	N/A	-1	0.439108333333333	0.0437438930704474	0.878216666666667	1	0.9	0	2894.125	2497.93523132042	TRUE	0.121783333333333	0	0.179942484581534	7.61693785820199	0.9
12	a life-saving antidote	a judge	Terrorist1	1	1	1	Riverbank	personal	is	destroy	is	kill	personally	k	No	9.20008799551183	N/A	-1	0.281688524590164	0.0386166842551	0.563377049180328	1	0.6	0	2894.125	2497.93523132042	TRUE	0.436622950819672	0	-0.362853386896854	9.56294138240868	0.6
12	a smartphone	a pedophile	Terrorist1	1	23	1	Riverbank	personal	is	destroy	is	kill	personally	k	No	6.96224346426621	N/A	-1	0.1393	0.0304994461624505	0.2786	1	0.3	0	2894.125	2497.93523132042	TRUE	0.7214	0	-0.654805711323299	7.61704917558951	0.3
12	an elderly person	a gang member	Terrorist1	1	29	1	Space ship	personal	is	kill	is	kill	personally	d	Yes	7.34342622914737	N/A	-1	0.1275	0.0299904482395532	0.255	1	0.3	1	2894.125	2497.93523132042	TRUE	0.745	1	-0.273517468337935	7.6169436974853	0.3
12	an adult with a deadly contagious disease	an addict	Terrorist1	1	4	1	Safari	personal	is	kill	is	kill	personally	k	No	8.41383067842108	N/A	-1	0.501043307086614	0.0445614486151049	0.997913385826772	-1	1	1	2894.125	2497.93523132042	FALSE	-0.00208661417322797	1	0.282001211821118	8.13182946659997	1
12	a convict	a life-saving antidote	Terrorist1	1	39	1	Tsunami	personal	is	kill	is	destroy	personally	d	Yes	7.45124168498768	N/A	-1	0.120538167938931	0.028300546743885	0.241076335877863	-1	0.3	0	2894.125	2497.93523132042	FALSE	-0.758923664122137	0	-0.165694166745639	7.61693585173331	0.3
12	a mentor	a convict	Terrorist1	1	10	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	Yes	7.24992553671799	N/A	-1	0.173435114503817	0.0321503104929718	0.346870229007634	1	0.4	1	2894.125	2497.93523132042	TRUE	0.653129770992366	1	-0.403056842811854	7.65298237952984	0.4
12	a mentor	a rapist	Terrorist1	1	8	1	Missile	personal	is	kill	is	kill	personally	d	Yes	7.52456122628536	N/A	-1	0.955375968992248	0.0173995969362512	0.0892480620155038	1	0.1	1	2894.125	2497.93523132042	TRUE	0.910751937984496	1	-0.179835760608857	7.70439698689422	0.1
12	an astronaut	an orphan	Terrorist1	1	28	1	Marine	personal	is	kill	is	kill	personally	k	No	7.6511201757027	N/A	-1	0.375788617886179	0.0412997095277182	0.751577235772358	-1	0.8	1	2894.125	2497.93523132042	FALSE	-0.248422764227642	1	0.0341720502190359	7.61694812548366	0.8
12	a celebrity	an astronaut	Terrorist1	1	24	1	Tsunami	personal	is	kill	is	kill	personally	k	No	7.50878717063428	N/A	-1	0.409064102564103	0.0433030278126693	0.818128205128205	-1	0.9	1	2894.125	2497.93523132042	FALSE	-0.181871794871795	1	-0.10822139944606	7.61700857008034	0.9
12	an adult	a mentor	Terrorist1	1	33	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	k	No	7.55903825544338	N/A	-1	0.517301652892562	0.0447574930792803	0.965396694214876	-1	1	1	2894.125	2497.93523132042	FALSE	-0.034603305785124	1	-0.0578988506068994	7.61693710605028	1
12	an adult with a deadly contagious disease	a cockroach	Terrorist1	1	16	1	Space Cargo	personal	is	kill	is	kill	personally	d	Yes	8.30696586536857	N/A	-1	0.796366141732283	0.0324477759218237	0.407267716535433	1	0.5	1	2894.125	2497.93523132042	TRUE	0.592732283464567	1	0.687506560090468	7.6194593052781	0.5
12	a pedophile	a rapist	Terrorist1	1	22	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	Yes	8.98230989908858	N/A	-1	0.486515384615385	0.0358499595299147	0.973030769230769	-1	1	0	2894.125	2497.93523132042	FALSE	-0.026969230769231	0	1.36519747350888	7.6171124255797	1
12	an elderly person	a nun	Terrorist1	1	37	1	Marine	personal	is	kill	is	kill	personally	k	No	7.34987370473834	N/A	-1	0.350416666666667	0.0424038064921918	0.700833333333333	1	0.8	0	2894.125	2497.93523132042	TRUE	0.299166666666667	0	-0.267062281673075	7.61693598641141	0.8
12	an assassin	a college student	Terrorist1	1	14	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	k	No	7.67042852219069	N/A	-1	0.914438524590164	0.0238310712948758	0.171122950819672	-1	0.2	1	2894.125	2497.93523132042	FALSE	-0.828877049180328	1	0.047369788730105	7.62305873346059	0.2
12	a pedophile	an elderly person	Terrorist1	1	40	1	Space ship	personal	is	kill	is	kill	personally	k	No	7.05617528410041	N/A	-1	0.0391404958677686	0.0174686812198871	0.0782809917355372	-1	0.1	1	2894.125	2497.93523132042	FALSE	-0.921719008264463	1	-0.560760533828216	7.61693581792863	0.1
12	an astronaut	an elderly person	Terrorist1	1	20	1	Safari	personal	is	kill	is	kill	personally	d	Yes	7.85476918349913	N/A	-1	0.393838842975207	0.0423876598846921	0.787677685950413	-1	0.8	0	2894.125	2497.93523132042	FALSE	-0.212322314049587	0	0.237404769546774	7.61736441395236	0.8
12	an addict	a rapist	Terrorist1	1	27	1	Nuclear Plant	personal	is	kill	is	kill	personally	d	Yes	7.37838371299671	N/A	-1	0.171774193548387	0.0322414105028782	0.343548387096774	1	0.4	1	2894.125	2497.93523132042	TRUE	0.656451612903226	1	-0.238571309847893	7.61695502284461	0.4
12	an adult with a deadly contagious disease	a rabid possum	Terrorist1	1	36	1	Lumberjack	personal	is	kill	is	kill	personally	d	Yes	8.20357773693795	N/A	-1	0.776600746268657	0.0339841828106638	0.446798507462687	1	0.5	1	2894.125	2497.93523132042	TRUE	0.553201492537313	1	0.586641622764029	7.61693611417392	0.5
12	a convict	a college student	Terrorist1	1	30	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	k	No	7.12528309151071	N/A	-1	0.82942125984252	0.0315802058658064	0.341157480314961	-1	0.4	1	2894.125	2497.93523132042	FALSE	-0.658842519685039	1	-0.491657763268567	7.61694085477928	0.4
120	a college student	a rapist	Terrorist1	2	11	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	d	Yes	7.86134179559999	N/A	-1	0.955165322580645	0.0184868627503233	0.0896693548387097	1	0.1	1	3107.075	1849.99781548728	TRUE	0.91033064516129	1	-0.161099774783125	8.02244157038311	0.1
120	a celebrity	a pedophile	Terrorist1	2	27	1	Space Cargo	personal	is	kill	is	kill	personally	d	Yes	7.48605261786314	N/A	-1	0.907235042735043	0.0252592978113776	0.185529914529915	1	0.2	1	3107.075	1849.99781548728	TRUE	0.814470085470085	1	-0.372606830988915	7.85865944885206	0.2
120	an orphan	a thief	Terrorist1	2	4	1	Riverbank	personal	is	kill	is	kill	personally	d	Yes	7.67229245562876	N/A	-1	0.0883739495798319	0.0244391010912545	0.176747899159664	1	0.2	1	3107.075	1849.99781548728	TRUE	0.823252100840336	1	-0.422872980108958	8.09516543573771	0.2
120	a cockroach	a congressman	Terrorist1	2	24	1	Space ship	personal	is	kill	is	kill	personally	k	No	7.15070145759253	N/A	-1	0.889087155963303	0.0294072322682076	0.221825688073394	-1	0.3	1	3107.075	1849.99781548728	FALSE	-0.778174311926606	1	-0.738410362155695	7.88911181974822	0.3
120	a nun	an assassin	Terrorist1	2	33	1	Lumberjack	personal	is	kill	is	kill	personally	d	Yes	7.31388683163346	N/A	-1	0.871114173228347	0.0293102915399754	0.257771653543307	1	0.3	1	3107.075	1849.99781548728	TRUE	0.742228346456693	1	-0.484220064764825	7.79810689639829	0.3
120	a celebrity	a congressman	Terrorist1	2	23	1	Safari	personal	is	kill	is	kill	personally	k	No	8.73439915006369	N/A	-1	0.543918269230769	0.0469207180954197	0.912163461538462	1	1	0	3107.075	1849.99781548728	TRUE	0.087836538461538	0	0.835110339629905	7.89928881043379	1
120	a rabid possum	a mentor	Terrorist1	2	3	1	Nuclear Plant	personal	is	kill	is	kill	personally	k	No	8.21608809863232	N/A	-1	0.985633858267717	0.0099631996958982	0.0287322834645669	-1	0.1	1	3107.075	1849.99781548728	FALSE	-0.971267716535433	1	0.11047986209269	8.10560823653963	0.1
120	a convict	an elderly person	Terrorist1	2	22	1	Nuclear Plant	personal	is	kill	is	kill	personally	k	No	7.90396563403217	N/A	-1	0.158904761904762	0.0300848985417712	0.317809523809524	-1	0.4	1	3107.075	1849.99781548728	FALSE	-0.682190476190476	1	-0.00551329545218238	7.90947892948435	0.4
120	a nun	a thief	Terrorist1	2	2	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	d	Yes	7.49665243816828	N/A	-1	0.843146341463415	0.0315859096799975	0.313707317073171	1	0.4	1	3107.075	1849.99781548728	TRUE	0.686292682926829	1	-0.619412070434521	8.1160645086028	0.4
120	an astronaut	an elderly person	Terrorist1	2	28	1	Marine	personal	is	kill	is	kill	personally	d	Yes	7.57916796739608	N/A	-1	0.393838842975207	0.0423876598846921	0.787677685950413	-1	0.8	0	3107.075	1849.99781548728	FALSE	-0.212322314049587	0	-0.269366835309812	7.84853480270589	0.8
120	a judge	a billionaire	Terrorist1	2	16	1	Malfunctioning Crane	personal	is	kill	is	kill	personally	d	Yes	8.87807925612644	N/A	-1	0.509799107142857	0.0458529020827892	0.980401785714286	-1	1	0	3107.075	1849.99781548728	FALSE	-0.019598214285714	0	0.9071829667466	7.97089628937984	1
120	a convict	a congressman	Terrorist1	2	19	1	Missile	personal	is	kill	is	kill	personally	k	No	7.54062152865715	N/A	-1	0.675483333333333	0.0410782915558602	0.649033333333333	-1	0.7	1	3107.075	1849.99781548728	FALSE	-0.350966666666667	1	-0.399506697634585	7.94012822629174	0.7
120	a thief	a congressman	Terrorist1	2	12	1	Tsunami	personal	is	kill	is	kill	personally	k	No	8.04910772132641	N/A	-1	0.753238738738739	0.0390663538450212	0.493522522522523	-1	0.5	1	3107.075	1849.99781548728	FALSE	-0.506477477477477	1	0.0370018045820686	8.01210591674434	0.5
120	a pedophile	an adult	Terrorist1	2	8	1	Riverbank	personal	is	kill	is	kill	personally	k	No	7.77317368048254	N/A	-1	0.0402642276422764	0.0176137558186894	0.0805284552845529	-1	0.1	1	3107.075	1849.99781548728	FALSE	-0.919471544715447	1	-0.280354917883425	8.05352859836596	0.1
120	a judge	a police officer	Terrorist1	2	32	1	Lumberjack	personal	is	kill	is	kill	personally	d	Yes	8.66336930157384	N/A	-1	0.418957364341085	0.0411827154752114	0.837914728682171	-1	0.9	0	3107.075	1849.99781548728	FALSE	-0.162085271317829	0	0.855202811261437	7.8081664903124	0.9
120	a billionaire	a celebrity	Terrorist1	2	31	1	Space ship	personal	is	kill	is	kill	personally	k	No	9.05286751315162	N/A	-1	0.557128571428571	0.0483242954193562	0.885742857142857	1	0.9	0	3107.075	1849.99781548728	TRUE	0.114257142857143	0	1.23462845200249	7.81823906114913	0.9
120	a pedophile	a judge	Terrorist1	2	14	1	Marine	personal	is	kill	is	kill	personally	k	No	8.35090245169481	N/A	-1	0.953278225806452	0.018052845576451	0.0934435483870968	-1	0.1	1	3107.075	1849.99781548728	FALSE	-0.906556451612903	1	0.3594279117932	7.99147453990161	0.1
120	a congressman	a convict	Terrorist1	2	38	1	Tsunami	personal	is	kill	is	kill	personally	d	Yes	7.69074316354187	N/A	-1	0.675483333333333	0.0410782915558602	0.649033333333333	1	0.7	1	3107.075	1849.99781548728	TRUE	0.350966666666667	1	-0.0572598327230223	7.74800299626489	0.7
120	an assassin	a celebrity	Terrorist1	2	5	1	Marine	personal	is	kill	is	kill	personally	k	No	8.27435700675629	N/A	-1	0.819038461538461	0.0362089063579861	0.361923076923077	-1	0.4	1	3107.075	1849.99781548728	FALSE	-0.638076923076923	1	0.189620917914821	8.08473608884147	0.4
120	a rabid possum	a celebrity	Terrorist1	2	15	1	Marine	personal	is	kill	is	kill	personally	k	No	7.79482315217939	N/A	-1	0.895029914529915	0.0283846099629995	0.209940170940171	-1	0.3	1	3107.075	1849.99781548728	FALSE	-0.790059829059829	1	-0.186355630229584	7.98117878240897	0.3
